,SampleID,CPB2+Proteomics,C1QA+Proteomics,ATP11B+Proteomics,VTN+Proteomics,C8G+Proteomics,MMRN1+Proteomics,MBL2+Proteomics,SERPINA3+Proteomics,CD44+Proteomics,C9+Proteomics,APOC4+Proteomics,HPX+Proteomics,PFN1+Proteomics,RBP4+Proteomics,C1QB+Proteomics,SERPINF1+Proteomics,C5+Proteomics,SERPINA5+Proteomics,NPHP3+Proteomics,APOC1+Proteomics,MGP+Proteomics,F9+Proteomics,ACTBL2+Proteomics,AMBP+Proteomics,TFRC+Proteomics,CFH+Proteomics,IGFALS+Proteomics,APOC2+Proteomics,CPN2+Proteomics,PROS1+Proteomics,C4BPA+Proteomics,ILK+Proteomics,SERPINC1+Proteomics,A1BG+Proteomics,C8A+Proteomics,FGG+Proteomics,GPLD1+Proteomics,INPP5E+Proteomics,ITIH1+Proteomics,ENO1+Proteomics,ECM1+Proteomics,KNG1+Proteomics,ITGA2B+Proteomics,JCHAIN+Proteomics,C1RL+Proteomics,HPR+Proteomics,PRDX2+Proteomics,F2+Proteomics,SH3GL3+Proteomics,PF4+Proteomics,C6+Proteomics,SERPING1+Proteomics,RBFA+Proteomics,C2+Proteomics,ITIH2+Proteomics,FGB+Proteomics,APCS+Proteomics,PLG+Proteomics,IGHM_1+Proteomics,CFI+Proteomics,IGKV3-11+Proteomics,HBB+Proteomics,IGHV4-34+Proteomics,SERPINF2+Proteomics,ITIH4+Proteomics,F10+Proteomics,IGKV3-15+Proteomics,KIF14+Proteomics,CFB+Proteomics,TTN+Proteomics,ATRN.1+Proteomics,APOE+Proteomics,HBD+Proteomics,CLU.1+Proteomics,RYR2+Proteomics,IGLV1-47+Proteomics,PON3+Proteomics,SAA2+Proteomics,C1S+Proteomics,IGHV3-23+Proteomics,THBS1+Proteomics,ALB+Proteomics,TNNT3+Proteomics,INPP5E+Proteomics,CTTNBP2+Proteomics,ABCF1+Proteomics,SERPINA10+Proteomics,CAND1+Proteomics
112,ZRB0F6P-E15,397983.75,2666673.933,194892.6287,14457051.4,1271993.617,138683.8243,27361.88495,16930602.75,26016.15252,1751391.276,128803.2972,109878204.5,35293.86973,2063869.042,1395479.983,1688674.69,3283265.53,352829.0931,17212.86945,2544481.021,8813.381865,376192.0929,17077.74655,7629145.252,44741.00367,15800205.65,1223294.217,3571973.632,1152527.705,1402782.59,13068135.65,51161.8212,11795310.0,12256298.47,1455002.297,182080350.6,549027.9232,81958.16142,4610334.508,1204263.779,1054348.224,8763951.076,10050.88921,6197092.191,229597.9126,7052190.422,59637.82406,13844119.85,522861.7471,303525.8785,1287160.029,13217078.65,298949.0291,1544651.556,8238841.173,173163545.0,209224.1702,12245174.52,28951404.45,2405057.574,4198521.661,6694013.361,135756.3353,3772161.464,6713669.094,957352.0345,2724254.395,22363.68021,10301992.08,479350.031,56760.11925,7840640.055,116128.2945,1059087.238,234215.9824,528480.2384,377108.4625,93052.67475,1384074.337,967988.2434,212686.6566,1673672376.0,11059.66449,81958.16142,4352.909978,111573.8955,68077.47935,900058.9691
113,ZR47VBL-E11,629875.862,2208029.475,188096.0465,21719702.4,1445680.183,8644.190376,18893.2988,16446804.84,29694.39462,2061089.896,218445.9753,94943506.68,67971.48397,3777520.097,1491899.58,1902179.549,3591310.596,397505.9694,25974.40354,3901450.053,7403.768138,520609.0985,30655.89703,12532301.09,82666.77586,16125896.14,2363499.289,4601781.331,1513369.663,1779700.445,14272196.03,58502.51393,15864997.96,18029399.37,1899640.515,158106013.5,1149089.707,34596.39274,7404510.84,1263529.573,648906.9085,9762931.649,27422.69994,3824641.252,268172.9133,7706092.111,11727.29775,16205699.97,215626.0565,177978.9383,1702490.126,15882404.41,322521.9893,1746189.862,15828903.67,152922982.3,168801.9448,12576298.24,12274202.89,2453369.325,4185779.836,2200599.235,60516.71265,4251401.258,5586599.626,874589.1954,1891000.088,22533.89366,11626898.74,45541.99908,53681.18877,8888219.409,51223.49246,1163659.871,246587.9883,477414.8776,264742.9976,561648.1121,1460859.499,987733.2838,36472.48807,1682169574.0,20942.00568,34596.39274,642.8841625,129301.0083,89873.48963,641669.1065
114,ZR47VBL-E12,451822.9414,1844719.459,173150.0166,8963750.113,1183780.363,44297010.43,28981.20578,14125102.49,10396.69959,1343299.899,138757.959,51989682.18,167303.0244,2650069.931,776625.7409,1341740.274,2307819.562,146830.9932,19181.25394,8817021.824,3199.870934,201868.0409,105069.0329,8735761.268,54374.40166,11754297.64,1540000.085,3201780.554,1279690.058,1349729.618,10821896.4,40213.29689,9196879.454,11803300.55,1316429.654,145151978.9,770064.092,323785.9817,4421820.406,711617.7644,516708.1092,8193781.551,81304.97432,3066879.388,190539.9513,995843.838,4828290.334,11896196.11,192575.9478,440534.9638,961617.7495,9026698.561,178472.9617,681540.0914,12917504.05,132865011.8,430981.0767,9158519.685,12985002.9,1731530.057,2799750.818,1030279766.0,55065.91625,3288770.715,3903909.018,386257.1196,1414410.05,58377.18403,7328868.256,814502.7251,39677.40355,6892638.876,25364598.71,896306.7277,125887.9789,409749.8796,125167.9783,314085.9755,1233639.984,513809.1298,212806.988,1325460012.0,41016.19383,323785.9817,12412.69705,162591.014,37589.10644,1554529.97
115,ZR47VBL-E13,575951.179,2446980.205,213093.0478,16296795.79,1486200.161,8815989.042,10763.50254,13656296.96,32538.20398,1470559.778,217921.0448,58508788.1,295967.041,2814000.199,1103170.23,1815529.574,3394449.049,290721.048,4331.712548,3106449.133,6490.950325,239855.0019,90118.20766,6626951.82,80425.20011,12494596.71,2057599.833,2516949.779,1240410.317,1391450.35,9430651.436,73118.30468,11828698.43,14728600.32,1477590.433,131160039.5,1102859.822,7689.21178,5912611.277,1292550.305,585165.8292,7187098.361,26683.29113,3697218.817,205809.0646,915700.954,3254769.622,12790603.49,211210.0561,167523.9687,1424119.718,12285796.02,209471.0,1518910.045,14320097.7,144896047.5,217119.9849,12233102.47,11862197.82,1733739.843,4075430.407,841350091.7,4973.60815,3671028.795,4744560.426,955436.8531,1937920.558,5514.26926,9960743.481,1696.160527,45776.38766,7164621.204,13565200.16,891299.0237,358784.9875,525020.0524,259062.9182,700144.8983,1370820.271,752404.0036,137299.0388,1178710272.0,8534.689782,7689.21178,1179.150376,25655.2951,132446.0231,144900.9974
116,ZR47VBL-E15,570730.8412,2344440.119,235100.9756,21281197.53,1587999.47,111807.0008,21250.99837,17536299.41,12173.10008,1853249.896,171456.0159,80439902.66,973266.2487,3030780.626,1256570.339,1717050.452,3159029.546,254974.9516,20129.37722,3867409.228,5827.211665,452297.0309,3681228.826,13613200.95,71880.80772,18247696.24,1972470.099,3651978.902,1488500.216,1621470.111,13745204.16,236391.0682,11904601.56,17518294.6,2179420.277,171985059.4,1069210.144,217025.0426,6588570.263,1161980.156,471744.1167,11841003.37,350645.0898,3893558.845,269458.9536,2047749.768,267639.0309,15641602.61,226111.9947,997492.8676,1378529.777,12512103.36,267291.049,1312139.793,14728600.32,163322011.5,181706.0588,14124201.77,16156204.76,1923419.474,3357919.002,9593268.463,26663.10175,4989019.923,4491419.357,599072.0501,2736810.285,41778.70054,9200188.565,929175.1207,58389.28401,7587667.348,164848.0162,1133629.676,267309.9474,535938.1536,191651.0,1048749.724,1434230.03,905653.7135,700384.1938,1821380251.0,12988.10201,217025.0426,28939.99395,104148.0282,13513.59591,897746.128
117,ZPMBHPS-E11,808304.862,2531392.871,188033.4753,15949744.75,2007668.994,46522.79006,10982.12792,17947505.45,26128.37896,2799601.392,195261.7716,113434166.0,574708.1569,3363542.368,1692213.302,2041629.996,3894751.902,400135.7483,32919.84677,2930265.588,11720.52846,407423.5929,1048466.983,10495372.24,100162.2951,15800753.25,1522879.12,2282557.859,1390642.35,1766999.254,14361070.91,151332.2559,13589980.03,19850885.11,2670743.51,174602624.0,782342.0583,10566.42703,6019115.208,1289598.017,616230.2591,8964365.241,215986.2581,7240410.181,262533.1359,14741806.59,12237.40466,12842208.58,410706.9969,766693.2751,1826537.572,17432425.74,339076.2003,1984384.276,12601219.3,148189706.7,319363.5196,11469586.14,30632504.71,2796808.415,3694377.856,2067534.539,84969.64989,3682974.557,5819041.079,885393.9563,1981978.662,7942.882713,14838274.51,44562.73008,57319.9607,9294398.04,28143.80946,1550744.954,285677.9181,512648.3407,532805.7033,282893.5975,1604575.229,828372.4226,380484.9859,1480389847.0,4960.944045,10566.42703,5470.511432,153072.9673,124208.9839,280249.0584
118,ZPMBHPS-E14,777718.2133,2022220.662,195198.9815,14698799.56,2058310.213,21536.79574,16692.79597,16410797.34,20495.09419,2776540.482,169049.0051,122180008.1,464848.1537,2309900.056,1345660.459,1566389.968,3501340.651,388471.9754,21433.50245,3282050.485,5396.480143,339518.1089,1074940.22,11520500.03,59492.98725,15842701.18,1609999.712,2539320.385,1374699.634,1398009.758,15824000.05,122015.0007,10877600.42,17225195.25,2609500.052,150794022.5,609517.0279,120112.0193,5767809.16,1253469.968,464618.154,9719057.598,157369.0166,5843911.907,249012.0444,9546291.767,3174.923363,12792199.43,373162.1151,750540.8133,1624319.495,16795099.42,388137.9572,1926950.392,12060296.16,145000034.2,277655.991,10972698.25,29880998.04,2398460.085,2505840.226,1185460.367,87762.01319,3758040.021,6458008.907,1035950.041,2400950.118,20685.89846,13623395.59,340929.9932,51665.58552,8421898.163,13426.80104,1626739.713,213500.0674,417082.1371,482174.8911,210939.9751,1459610.496,757435.7549,298174.0128,1587849466.0,9873.726719,120112.0193,996.8426602,131504.9883,82856.08309,763122.9558
119,ZPMBHPS-E15,798515.0093,2624406.921,224843.2425,13283297.54,1954136.751,9006.328872,5888.921457,18609294.16,32820.96416,2636732.894,208918.395,107356924.0,81357.06423,3012604.802,1576364.79,2031325.493,4173279.165,424139.6995,37486.40876,2483218.879,13745.10207,376471.2059,30465.10305,9900294.429,91104.83497,16171161.85,1747704.687,2128845.766,1353909.616,1788092.574,12451964.21,94294.76121,12709201.02,19964450.11,2361349.241,144029590.6,729586.7483,5397.478963,5998373.806,1023329.982,700385.6502,8813844.42,19980.29135,7419548.67,286576.3442,10756236.16,6100.577061,12702507.67,419226.3869,187145.392,1525044.595,17293661.26,354152.2052,2185315.273,12769777.04,153660381.5,212778.0786,11703526.73,27683442.1,2496715.491,3672497.301,1708939.627,87027.27483,3316752.661,6086873.699,1095402.768,1937748.627,6861.793526,15080490.31,35837.68931,53618.3796,8595737.529,46444.49546,1438207.094,385037.6506,520857.7896,532255.7114,358727.7932,1511584.291,595680.8275,52827.07827,1710368450.0,12171.4465,5397.478963,1205.896188,137176.1362,128476.9479,134260.9286
120,ZPF36E2-E11,673444.7197,2727825.638,270114.2076,22304168.04,1856945.444,126791.6313,3543.121645,21122832.9,28236.23279,2422356.882,392643.367,111335620.6,28506.03967,4178778.909,1613318.666,2378927.707,5297609.234,232037.7485,22321.86578,8221327.874,11506.96701,530314.9889,14665.48629,14437223.69,75425.25247,19196234.42,2074424.903,11455523.08,2017853.493,2195228.978,14349230.14,59342.1674,14194709.62,25040152.28,2126043.964,163796580.7,1100722.98,19030.15906,7796958.365,1397997.161,778263.9468,11111035.96,30674.87831,6902750.939,233279.4989,12070900.75,21281.90978,17144113.85,175837.1034,167475.4381,1563383.19,16707238.99,311918.5872,1801553.419,19407756.24,135124121.7,418320.7395,13784656.68,35116360.64,2606278.818,3980808.388,6324280.824,83831.8008,4385226.712,7975369.887,1348496.176,1448702.572,12469.70747,12734685.54,34483.05562,69327.97495,18032423.9,152217.0036,1557682.748,270991.8616,354537.818,500829.494,96606.99277,2008685.127,1013791.822,24135.34786,1398952663.0,22033.48376,19030.15906,14535.36823,155894.4455,116901.993,938553.8518
121,ZPF36E2-E12,723944.7137,2501843.3,279606.8152,22790827.95,2014583.259,80312.67097,6804.382885,20776366.02,33069.87564,2604563.175,374828.2073,126641060.4,5324.707356,3699169.559,1729471.729,2339339.793,5215665.802,9074.364866,27670.86263,8743381.992,7523.1962,513886.4192,15887.78077,15207608.91,86173.69946,19577727.81,2244246.944,10668100.61,2113305.635,2033903.781,15551711.23,50291.25725,14969575.76,24584062.43,2108564.905,189263372.9,1018729.784,29708.12637,8240554.57,1483229.076,565015.1398,10528816.92,21355.6472,6694384.567,263123.3945,11687313.44,13716.45456,18572053.42,146446.0748,36414.86812,1650429.405,12143912.79,362276.0733,2008030.845,19701061.11,163633171.7,357313.2778,12702683.77,40620931.85,2821850.253,3780930.763,3858343.076,80816.93402,4281485.474,7134792.292,1388465.597,1658261.385,18389.18601,12463880.75,36245.89518,77551.65773,17502649.58,79863.57314,1485595.583,241847.8187,342513.185,481868.5104,98760.05367,1911932.288,1271482.346,10630.81345,1289495864.0,17479.54487,29708.12637,3129.247383,127936.6423,114415.2634,1144979.232
122,ZPF36E2-E13,543733.4279,2300442.555,231894.6483,15766509.87,1753310.403,318338.0317,10297.31081,19857490.81,28202.39375,2062925.085,396255.106,98569638.56,6715.83677,2275165.401,1289767.866,1959874.712,4579377.286,182543.4022,11153.58595,9062200.626,9657.80755,383530.0252,5415.931226,12475895.17,66798.12561,16595284.19,1658652.233,11085572.94,1473187.877,1724408.323,12257317.96,38484.76987,13359012.21,18571538.5,1585075.358,122058709.4,830896.9294,179029.7724,5825538.561,1142117.776,581318.7835,9426037.564,30806.77411,4454277.47,203803.5986,5599280.407,290685.584,13837787.93,134193.9402,140453.203,1149671.291,10076072.0,263338.6948,1606066.279,15739539.54,115790367.4,563872.7114,10937578.23,26621342.65,1881275.883,3297771.481,15585055.97,76776.11826,3608130.278,6706831.844,475418.9882,989794.843,61225.28653,9458827.959,664348.1708,12838.5976,14407632.98,343707.0694,1121361.49,135320.4168,347046.6314,320812.3155,59897.57603,1438795.379,546423.498,7325.492291,1617400706.0,25171.26323,179029.7724,2063768.905,149695.3622,22955.78266,1532663.974
123,ZPF36E2-E14,633293.1724,2005100.335,258785.9918,19167701.36,1743030.036,103044.0016,1268.770133,17324603.52,20767.40019,2106270.066,306829.9953,112621966.0,10782.77063,2787099.351,1324730.077,1897310.016,4589170.573,281869.9196,11402.89875,6860569.93,6261.658009,564716.0071,19925.14352,13952497.0,71352.28445,18762503.43,1855590.584,9411818.051,1829209.644,1698480.236,14849695.37,40376.2135,11621403.7,19520098.54,2067389.801,140534977.1,852147.7093,129986.025,7103088.353,1449589.52,363138.9109,10021603.3,23756.70284,5406168.32,219476.9642,5139490.802,43385.00876,15402796.8,139383.9578,192309.9656,1307979.954,14333503.99,333145.0657,1799989.425,17502795.16,125387996.2,336454.9917,12466403.69,27182202.07,2242999.705,2657880.848,6326622.13,69552.89766,3894830.192,7193108.824,672877.8009,2015439.436,17193.30173,10211001.23,320492.04,64292.19562,15165198.02,137117.0072,1597340.002,234544.9642,357283.0632,418363.0755,66591.61921,1745929.653,859846.7342,27646.09319,1726100117.0,12637.69734,129986.025,7666.861431,140180.9713,89922.03097,1253059.943
124,ZPF36E2-E15,990192.8456,3946657.791,395283.9906,23854365.88,2590016.755,7385.076083,9543.842575,19664906.62,49265.15583,2141306.674,383442.3071,97539280.87,34599.89406,3596843.605,1521486.392,2614439.038,5452815.837,457724.5033,55887.57669,2020386.673,16725.2482,736885.0199,226041.791,12948664.74,122094.6111,20676949.17,2292833.241,8366019.906,2009325.693,2182136.622,13107143.76,95838.65227,12292201.62,26839603.07,2118189.159,163395159.0,1401120.883,12229.51865,6927051.648,1017022.383,707298.6588,8078298.359,29851.79369,7626765.969,378438.6727,4159186.653,29169.03423,17868683.38,174449.5076,194945.3206,1580358.022,16512211.28,263178.1152,2003651.266,16736795.57,148030580.4,151160.325,15869243.28,37943252.07,2829175.025,5725379.924,4799158.399,8393.566813,4385500.286,6682562.523,1345051.517,2730985.077,7069.193907,12775443.15,42543.17248,55591.62755,18279965.35,102313.0041,1480630.272,646831.315,617787.0054,479051.0901,162373.8745,1803852.57,858768.65,14470.72917,1593475841.0,15959.30273,12229.51865,8995.800671,85142.98208,150223.3968,65496.9452
125,ZPEL6L3-E11,642198.6025,3135991.025,187925.3285,17660709.9,1314169.56,99361.54595,14483.27254,15924668.45,41109.09524,1849854.026,125013.9877,84739424.79,3113.885109,3652720.665,2163851.405,2093999.983,3485900.597,402232.464,18570.04898,2943130.331,14396.59486,512552.4077,4792.184458,10961333.62,137747.8237,13655132.71,1884604.026,2089795.005,1634672.278,1585910.582,11446792.01,63460.00436,15265484.04,19669814.28,1641575.871,135214066.1,832528.4219,11779.98433,5287374.19,740268.9543,1150197.359,9413762.337,20959.11239,5058366.011,245974.6305,5144181.09,65408.47691,11741065.48,324068.6641,364353.6708,1524114.648,13583293.57,284884.9731,1798745.94,12070733.41,114944325.1,128476.9479,11967263.83,16110523.07,2141202.78,3808760.127,6491228.0,69366.4292,3857193.256,4688548.741,680327.5562,1526239.564,12526.62373,9350097.64,36970.32229,59994.8066,8920542.381,172606.8268,1248530.817,307748.0095,538620.6439,517830.3506,97445.63891,1935654.454,847397.8836,146259.4179,1722933652.0,15846.42741,11779.98433,4940.252847,189864.4136,143544.6464,318386.5796
126,ZPEL6L3-E12,479948.4725,2813276.651,173111.2549,11685693.34,1025602.32,305660.3725,37319.96467,13229268.91,32370.00572,1436891.802,132021.1917,64032455.53,5894.689065,1971114.291,1636962.679,1523195.826,3070580.51,306585.5126,11248.68496,4562996.132,7937.175554,340109.5522,93436.5898,6730256.227,80166.95185,10315568.53,1608037.923,2549671.586,1179480.388,1362202.732,9588209.492,46902.91604,11250064.99,13402882.76,1264030.636,123055167.3,720860.214,205715.361,3827391.368,613332.5533,735068.9212,9266929.722,6511.535938,3574103.544,223820.0881,2815539.577,233006.3909,8832130.143,299318.1007,236599.9101,1065633.566,9899745.455,240488.7698,1437957.893,9820669.844,102950100.7,171277.9609,10006471.48,14212332.4,1258435.636,2669910.592,14898977.63,88171.20768,3206993.502,3910712.37,458833.1175,991690.2183,82879.05886,6947873.228,746881.5838,47861.89837,7163732.32,452767.2243,1185603.351,127418.0378,488303.9761,365661.7003,48606.44496,1700184.639,406349.0512,106178.3425,2022608570.0,44208.92398,205715.361,30937.95034,159915.4717,74938.00758,1467663.703
127,ZPEL6L3-E13,388762.6245,3489478.471,195615.3421,13965559.14,871867.8771,206644.2937,36533.18717,15687368.18,17109.97463,1678545.251,88208.49609,78583876.44,10176.17891,2270580.885,1592243.995,1838324.472,3159160.929,245042.0813,8908.281091,4725056.009,6042.835694,183005.8194,13284.94033,11002362.45,76285.43434,12643915.82,1394822.393,3027593.323,1251598.15,1288677.648,10165585.67,25971.82909,12059025.58,15265060.8,1301722.05,131153403.0,675853.0165,250529.3322,4620571.906,558814.527,675862.3859,11190490.98,25361.98422,4493038.52,200633.0843,5511830.148,49737.62503,10629865.45,337952.2749,147425.8514,1019881.426,10215595.71,267713.4321,1411756.654,11531924.81,101460996.9,170866.4947,11769339.32,16370556.16,1290232.829,2858843.074,7301290.239,84947.27218,3757677.961,4099083.648,325635.8472,858161.7065,68989.53901,7412095.3,784383.6836,59290.36263,8687080.645,219915.5357,1154478.6,175923.6602,594258.0434,299376.1983,46337.73801,1771684.153,317593.0904,55888.73885,1861037526.0,48287.42797,250529.3322,30940.09487,193200.5934,77716.32172,1848405.684
128,ZPEL6L3-E14,527634.7288,3082266.125,193088.1364,16470830.9,1116552.765,1223463.813,14426.46289,16866882.39,37240.11739,1866481.787,123066.6217,82353121.56,4728.084159,3382081.512,2011137.095,2062896.487,3704147.198,375015.318,16424.38981,3084766.802,11168.82657,387920.0986,16000.5477,10154599.47,114358.9696,13519139.59,1954312.844,2309469.4,1503923.758,1553639.118,11351896.46,73175.85109,15346751.8,18136842.77,1666234.472,137650060.2,744225.3463,10167.87092,5277305.237,897212.3789,984792.33,9503121.209,17717.28596,5161145.957,250367.8863,2256053.735,458925.3581,11304783.29,326223.2316,321435.5565,1525816.459,11553687.16,290486.1794,1854193.014,11717488.15,113048765.7,151587.3668,12878399.73,16036433.65,1935292.23,3671351.969,59046163.98,83467.67705,3792532.203,4794470.292,1057957.322,1512831.628,5789.099552,9469192.682,29203.02099,60253.18984,9350551.321,1045527.806,1274685.582,282036.0393,530098.1573,532506.6439,148023.8377,1952363.155,735772.3827,117022.7905,1682617374.0,12948.7032,10167.87092,1493.871148,194292.4076,122755.6583,358712.8745
129,ZPEL6L3-E15,426371.9488,2817720.34,170224.008,12580300.08,1211190.194,279057.9071,29867.29578,17060599.41,33187.19323,1808989.997,99641.97521,78414493.54,5774.483895,2285700.586,1573699.88,1837830.137,3084529.471,289346.9678,6687.159872,5123971.427,9449.151035,222397.9555,18005.55859,8982041.767,90826.521,11484096.32,1442250.167,3322180.433,1094960.2,1198840.253,9909611.034,26104.30268,14471799.6,14404297.84,1330869.793,109087004.3,528393.0627,182686.943,4229239.995,767959.1254,779515.9407,9404462.109,8402.017061,3529880.713,212306.0562,3791990.712,207682.0495,10290901.25,262745.0392,233221.9418,1165320.205,9474077.219,291242.021,1408299.743,10291999.81,94360125.4,161283.0163,10281696.53,14264600.43,1648600.035,3057949.18,12687601.25,96984.39414,3284481.025,4384020.154,353108.0045,842230.736,72596.98435,7395442.286,474219.0193,13628.404,7754578.849,376305.0174,1065839.666,124016.9682,497650.0283,348037.9258,60819.61233,1523260.231,223756.0243,33388.80872,1781989883.0,31646.99727,182686.943,1644819.679,202695.0034,70017.11512,1150170.253
130,ZPDABJR-E11,315920.0553,2046347.888,115758.6118,13549628.87,1883559.269,35920.75367,173690.5816,16151781.91,23333.74089,2534465.333,78859.66711,81794471.57,19548.60079,1804277.734,998207.3492,1891592.636,2033396.319,242749.7022,8646.358298,2845478.8,7632.817597,232285.5686,2291.231245,8881303.473,79228.94658,13553855.88,1634966.902,2360776.444,1127979.955,1439992.633,9689897.673,35224.21659,11589620.58,8734538.21,1712188.369,174253211.0,833475.3462,166447.7681,4179532.07,732708.5881,701804.6592,7152419.874,27533.68334,3958548.235,192729.7821,3184554.21,22897.3711,10201867.98,385315.314,848150.0527,1278800.693,9260380.224,158992.5896,1405536.998,10778925.25,145191323.4,383367.8954,10895129.43,10425476.58,1595060.815,2943681.188,1119800.268,162911.6217,3271679.511,4307770.618,281493.0934,459310.4239,56422.38382,8297929.677,894114.4574,8987.255777,8384306.344,26996.59808,966265.4155,112941.7997,471732.6723,316007.6591,80687.63591,1222192.413,184640.5627,375866.2885,1778063867.0,32208.19072,166447.7681,3282400.845,191093.6085,43609.95859,837175.1715
